REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026/04/01 00:05:00,6996.48,65.01,TRADE
NSW1,2026/04/01 00:10:00,6963.64,65.01,TRADE
NSW1,2026/04/01 00:15:00,6954.24,65.01,TRADE
NSW1,2026/04/01 00:20:00,6932.69,64.89,TRADE
NSW1,2026/04/01 00:25:00,6888.26,64.89,TRADE
NSW1,2026/04/01 00:30:00,6873.07,65.01,TRADE
NSW1,2026/04/01 00:35:00,6847.63,65.01,TRADE
NSW1,2026/04/01 00:40:00,6877.6,65.01,TRADE
NSW1,2026/04/01 00:45:00,6800.63,64.89,TRADE
NSW1,2026/04/01 00:50:00,6744.87,64.89,TRADE
NSW1,2026/04/01 00:55:00,6722.64,65.01,TRADE
NSW1,2026/04/01 01:00:00,6699.68,64.89,TRADE
NSW1,2026/04/01 01:05:00,6663.47,65.01,TRADE
NSW1,2026/04/01 01:10:00,6687.04,65.01,TRADE
NSW1,2026/04/01 01:15:00,6656.34,65.01,TRADE
NSW1,2026/04/01 01:20:00,6611.22,65.01,TRADE
NSW1,2026/04/01 01:25:00,6562.73,65.01,TRADE
NSW1,2026/04/01 01:30:00,6533,64.89,TRADE
NSW1,2026/04/01 01:35:00,6462,65.01,TRADE
NSW1,2026/04/01 01:40:00,6460.87,65.01,TRADE
NSW1,2026/04/01 01:45:00,6448.44,65.01,TRADE
NSW1,2026/04/01 01:50:00,6443.07,65.01,TRADE
NSW1,2026/04/01 01:55:00,6394.37,65.01,TRADE
NSW1,2026/04/01 02:00:00,6431.21,65.01,TRADE
NSW1,2026/04/01 02:05:00,6409.72,65.01,TRADE
NSW1,2026/04/01 02:10:00,6405.82,65.01,TRADE
NSW1,2026/04/01 02:15:00,6412.8,65.01,TRADE
NSW1,2026/04/01 02:20:00,6399.96,65.01,TRADE
NSW1,2026/04/01 02:25:00,6369.34,64.73,TRADE
NSW1,2026/04/01 02:30:00,6345.54,65.01,TRADE
NSW1,2026/04/01 02:35:00,6346.41,60.10,TRADE
NSW1,2026/04/01 02:40:00,6393.69,60.10,TRADE
NSW1,2026/04/01 02:45:00,6390.62,62.91,TRADE
NSW1,2026/04/01 02:50:00,6384.49,56.98,TRADE
NSW1,2026/04/01 02:55:00,6341.05,63.68,TRADE
NSW1,2026/04/01 03:00:00,6358.57,63.09,TRADE
NSW1,2026/04/01 03:05:00,6366.31,56.78,TRADE
NSW1,2026/04/01 03:10:00,6384.73,57.06,TRADE
NSW1,2026/04/01 03:15:00,6395.18,65.01,TRADE
NSW1,2026/04/01 03:20:00,6415.47,65.51,TRADE
NSW1,2026/04/01 03:25:00,6429.52,65.01,TRADE
NSW1,2026/04/01 03:30:00,6441.01,65.01,TRADE
NSW1,2026/04/01 03:35:00,6427.67,59.22,TRADE
NSW1,2026/04/01 03:40:00,6381.89,57.06,TRADE
NSW1,2026/04/01 03:45:00,6400.2,62.57,TRADE
NSW1,2026/04/01 03:50:00,6381.19,63.41,TRADE
NSW1,2026/04/01 03:55:00,6405.65,62.23,TRADE
NSW1,2026/04/01 04:00:00,6436.09,65.01,TRADE
NSW1,2026/04/01 04:05:00,6483.37,64.03,TRADE
NSW1,2026/04/01 04:10:00,6516.71,64.89,TRADE
NSW1,2026/04/01 04:15:00,6588.9,64.89,TRADE
NSW1,2026/04/01 04:20:00,6574.44,64.89,TRADE
NSW1,2026/04/01 04:25:00,6617.27,64.89,TRADE
NSW1,2026/04/01 04:30:00,6689.18,65.01,TRADE
NSW1,2026/04/01 04:35:00,6657.14,64.89,TRADE
NSW1,2026/04/01 04:40:00,6691.54,65.01,TRADE
NSW1,2026/04/01 04:45:00,6731.39,72.66,TRADE
NSW1,2026/04/01 04:50:00,6708,65.01,TRADE
NSW1,2026/04/01 04:55:00,6867.81,69.92,TRADE
NSW1,2026/04/01 05:00:00,6877.54,70.86,TRADE
NSW1,2026/04/01 05:05:00,6996.03,65.51,TRADE
NSW1,2026/04/01 05:10:00,7120.33,65.51,TRADE
NSW1,2026/04/01 05:15:00,7182.36,69.16,TRADE
NSW1,2026/04/01 05:20:00,7252.95,75.32,TRADE
NSW1,2026/04/01 05:25:00,7306.58,77.30,TRADE
NSW1,2026/04/01 05:30:00,7327.64,77.30,TRADE
NSW1,2026/04/01 05:35:00,7458.34,74.67,TRADE
NSW1,2026/04/01 05:40:00,7534,77.30,TRADE
NSW1,2026/04/01 05:45:00,7570.97,77.30,TRADE
NSW1,2026/04/01 05:50:00,7618.44,77.30,TRADE
NSW1,2026/04/01 05:55:00,7705.17,77.30,TRADE
NSW1,2026/04/01 06:00:00,7702.11,77.30,TRADE
NSW1,2026/04/01 06:05:00,7816.23,77.30,TRADE
NSW1,2026/04/01 06:10:00,7889.93,84.79,TRADE
NSW1,2026/04/01 06:15:00,7919.44,79,TRADE
NSW1,2026/04/01 06:20:00,7962.46,79,TRADE
NSW1,2026/04/01 06:25:00,8025.28,82.64,TRADE
NSW1,2026/04/01 06:30:00,8034.96,84.79,TRADE
NSW1,2026/04/01 06:35:00,8066.46,78.21,TRADE
NSW1,2026/04/01 06:40:00,8125.63,97.85,TRADE
NSW1,2026/04/01 06:45:00,8090.56,84.79,TRADE
NSW1,2026/04/01 06:50:00,8113.15,98.67,TRADE
NSW1,2026/04/01 06:55:00,7960.44,77.30,TRADE
NSW1,2026/04/01 07:00:00,8024.75,77.30,TRADE
NSW1,2026/04/01 07:05:00,7950.37,77.30,TRADE
NSW1,2026/04/01 07:10:00,7878.16,65.51,TRADE
NSW1,2026/04/01 07:15:00,7883.78,65.51,TRADE
NSW1,2026/04/01 07:20:00,7735.05,59.77,TRADE
NSW1,2026/04/01 07:25:00,7701.69,57.06,TRADE
NSW1,2026/04/01 07:30:00,7672.29,47.65,TRADE
